hotel,url,ville_ok,latitude_hotel,longitude_hotel,description_hotel,scoring_hotel,id_ville,temp_today
Hôtel du Simplon,https://www.booking.com/hotel/fr/du-simplon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from=searchresults#hotelTmpl,Lyon,45.75016082,4.82999459,"L'établissement Hôtel du Simplon vous accueille à Lyon, dans le quartier de la Presqu'île, entre le Rhône et la Saône. Il compte des hébergements avec salle de bains privative et décorés de façon unique. La connexion Wi-Fi est gratuite dans tous les locaux.Toutes les chambres comprennent la climatisation, une télévision par satellite et une salle de bains privative avec baignoire ou douche. Elles sont accessibles par ascenseur. Un lit bébé est fourni gratuitement, sur demande et selon sa disponibilité.Sur place, vous pourrez vous détendre dans le salon revêtu d'une mosaïque originale et doté d'un piano Weimar. Pour plus de confort, la réception est ouverte 24h/24. Le personnel se tient à votre disposition pour vous recommander des restaurants à proximité.L'hôtel propose plusieurs services pour les cyclistes, incluant notamment un local dans la cour fermée, pouvant accueillir jusqu'à 4 vélos.Vous séjournerez idéalement entre la place Bellecour et la gare de Lyon-Perrache. Vous logerez à seulement 450 mètres de la station de métro Ampère-Victor Hugo sur la ligne A, qui vous permettra de rejoindre facilement tous les quartiers de Lyon. ",8.3,2996943,24.08
Campanile Lyon Centre Part-Dieu,https://www.booking.com/hotel/fr/campanile-lyon-centre-forum-part-dieu.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Lyon,45.76027411,4.86332774,"Le Campanile Lyon Centre Part-Dieu propose des chambres climatisées avec une connexion Wi-Fi gratuite en face de la gare ferroviaire de Lyon-Part-Dieu. Le bar-restaurant présent sur place propose des repas et des boissons sous forme de buffet.Les chambres modernes du Campanile Lyon Centre Part-Dieu sont équipées d’une télévision par satellite à écran plat. Elles comprennent également un plateau/bouilloire de courtoisie avec des biscuits.Le Campanile Lyon Centre sert un petit-déjeuner continental. Le restaurant propose une cuisine française traditionnelle et régionale pour le déjeuner et le dîner.La réception de l’établissement est ouverte 24h/24. En soirée, vous pourrez vous détendre dans la salle de lecture du Campanile Lyon Centre Part-Dieu, dotée de journaux gratuits.Le Lyon Centre Part-Dieu est idéalement situé à seulement 800 mètres de la station de métro Gare Part-Dieu Vivier Merle. Le Vieux Lyon est à 3,5 km. La navette aéroport Rhône-Express s'arrête à proximité de l'hôtel. ",7.8,2996943,24.08
MOB HOTEL Lyon Confluence,https://www.booking.com/hotel/fr/mob-lyon-confluence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Lyon,45.7346143,4.8159854,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement MOB HOTEL Lyon Confluence ! Connectez-vous pour économiser.Installé à 2 minutes à pied du musée des Confluences et à 10 minutes de marche d’un centre commercial, le MOB HOTEL Lyon Confluence vous propose un restaurant et une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. L’hôtel dispose d’une terrasse et vous pourrez déguster vos repas dans la cantine bio italienne en libre-service.Vous pourrez profiter d’un buffet bio avec un choix limité, mais incluant uniquement des produits de qualité.Les suites disposent d’un coin salon, d’un réfrigérateur, d’une machine à café et de toilettes séparées. Les chambres doubles sont pourvues d’un bureau. Tous les logements sont climatisés et comprennent un coffre-fort ainsi qu’une salle de bains privative.La réception de l’hôtel est ouverte 24h/24. Des séances de yoga, de gymnastique suédoise et de pilates sont organisées sur place. Le MOB HOTEL Lyon Confluence possède également un magasin éphémère.Le MOB HOTEL Lyon Confluence se trouve à 5 minutes de marche de l’arrêt de tramway Musée des Confluences et à 1,6 km du stade de Gerland. Vous pourrez rejoindre le centre culturel La Sucrière en 2 minutes à pied. L’aéroport de Lyon-Saint-Exupéry est, quant à lui, situé à 21 km. Une borne de recharge pour les voitures électriques est à votre disposition sur place. ",8.0,2996943,24.08
Hôtel Axotel Lyon,https://www.booking.com/hotel/fr/perrache.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Lyon,45.74468421,4.825809,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Axotel Lyon ! Connectez-vous pour économiser.L’Hôtel Axotel Lyon vous accueille sur la Presqu’île de Lyon, à 6 minutes à pied de la gare et de la station de métro Perrache. L’établissement possède un restaurant traditionnel sur place, une terrasse ombragée et un jardin. Une connexion Wi-Fi est en outre accessible gratuitement dans l’ensemble des locaux.Toutes les chambres de l’Hôtel Axotel Lyon Perrache sont dotées de la climatisation, d’une salle de bains privative et d’une télévision par satellite à écran plat.Un petit-déjeuner buffet est servi tous les matins. Pendant votre séjour, vous pourrez faire une partie de billard ou vous détendre autour d’un verre le soir au bar de l’hôtel ou sur la terrasse.Implanté au cœur de la ville, l’hôtel se trouve à 800 mètres de la place Carnot et de l’autoroute E15/A6. La vieille ville et la cathédrale Saint-Jean sont à 2,5 km. L’arrêt de tramway Suchet vous attend à 200 mètres de l’établissement. L’hôtel propose par ailleurs un tarif préférentiel pour le parking public situé à 4 minutes à pied. ",7.0,2996943,24.08
Résidence Montempô Part Dieu,https://www.booking.com/hotel/fr/residence-hoteliere-temporim-part-dieu.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from=searchresults#hotelTmpl,Lyon,45.75916256,4.86523747,"Située à Lyon, la Résidence Montempô Part Dieu propose des studios et des appartements entièrement équipés. Vous séjournerez à 400 mètres de la gare de Lyon-Part-Dieu et vous bénéficierez d'une connexion Wi-Fi gratuite.Les studios et appartements climatisés comprennent un coin repas, une télévision à écran plat et un bureau. La kitchenette est équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson électriques. La salle de bains privative est pourvue d’une douche.Chaque jour, le petit-déjeuner peut être livré en chambre moyennant des frais supplémentaires. Il se compose d'un croissant, de pain frais, d'un yaourt, de jus de fruits, d'une boisson chaude et de confitures.Vous pourrez profiter d’un service de repassage et de blanchisserie moyennant des frais supplémentaires.De nombreux cafés et restaurants sont accessibles en moins de 10 minutes de marche. Un parking privé est disponible dans le garage sur place. ",7.6,2996943,24.08
Le Charial,https://www.booking.com/hotel/fr/3-pieces-cosy-part-dieu-villette-parking-possible.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from=searchresults#hotelTmpl,Lyon,45.75714,4.8748602,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Charial ! Connectez-vous pour économiser.Le Charial est situé dans le 3ème arrondissement. Vous séjournerez à 5 km du musée des beaux-arts de Lyon, de la basilique Notre-Dame de Fourvière et du théâtre romain de Fourvière. Situé à 5 km du musée Miniature et Cinéma, il met gratuitement à votre disposition une connexion Wi-Fi et un parking privé.Cet appartement comprend 2 chambres, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 7 km du musée des Confluences et à 2,2 km de l'Institut & Musée Lumière. L'aéroport de Lyon-Saint-Exupéry, le plus proche, est implanté à 19 km. ",8.9,2996943,24.08
Lagrange Aparthotel Lyon Lumière,https://www.booking.com/hotel/fr/lagrange-city-apartha-tel-lyon-lumia-re.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from=searchresults#hotelTmpl,Lyon,45.74645865,4.86893088,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Lagrange Aparthotel Lyon Lumière ! Connectez-vous pour économiser.Installé à mi-chemin entre les stations de métro Sans Souci et Monplaisir-Lumière, la ligne desservant directement la place Bellecour et la vieille ville de Lyon, le Lagrange Aparthotel Lyon Lumière possède un spa avec un sauna, un hammam et un jacuzzi. Il propose des studios et des appartements avec connexion Wi-Fi gratuite. L’Institut & Musée Lumière se trouve à 200 mètres.Les logements comprennent une télévision à écran plat. Leur kitchenette est équipée d’un micro-ondes, d’un grille-pain, d’une machine à café, de plaques de cuisson, d’un réfrigérateur et d’une bouilloire. Les serviettes de toilette et le linge de lit sont fournis.Chaque matin, vous pourrez déguster un petit-déjeuner buffet continental sur place. Cet appart’hôtel comporte une réception avec bagagerie ainsi qu’une blanchisserie, disponible moyennant des frais supplémentaires.Vous séjournerez à 10 minutes en métro de la gare de Lyon-Part-Dieu. L’aéroport de Lyon-Saint-Exupéry est accessible en 25 minutes en voiture. Le parking de l’établissement est accessible sous réserve de disponibilité et moyennant des frais supplémentaires. ",8.1,2996943,24.08
Campanile Lyon Centre - Berges du Rhône,https://www.booking.com/hotel/fr/bleumarinelyoncentre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Lyon,45.75669986,4.84195322,"Le Campanile Lyon Centre - Berges du Rhône propose une connexion Wi-Fi gratuite. Il se situe à seulement 2 minutes à pied de la station de métro Guillotière et à 8 minutes en voiture de la gare de la Part-Dieu.Aménagées sur 8 étages, les chambres du Campanile sont simplement décorées. Elles comprennent la climatisation ainsi qu'une télévision à écran plat avec les chaînes satellite et Canal +. Leur salle de bains privative est équipée d'une baignoire ou d'une douche et d'un sèche-cheveux. Quatre des chambres sont adaptées aux personnes à mobilité réduite.Cet hôtel sert un petit-déjeuner buffet tous les matins. Il vous fera profiter d'une réception ouverte 24h/24, de 2 salles de réunion et d'un service d'enregistrement rapide. Des journaux gratuits sont également fournis.Cet hôtel se trouve à 15 minutes de marche de la place Bellecour et de la rue de la République, la rue commerçante principale de Lyon. Vous pourrez rejoindre les autoroutes A6 et A7 en 5 minutes de route. ",7.2,2996943,24.08
Greet Hotel Lyon Confluence,https://www.booking.com/hotel/fr/greet-hotel-lyon-confluence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Lyon,45.748458,4.827753,"Doté d'une terrasse, d'un restaurant et d'un bar, le Greet Hotel Lyon Confluence propose des hébergements avec une connexion Wi-Fi gratuite dans le quartier de la Presqu'île de Lyon. Situé à 18 minutes de marche de la place Bellecour, l'hôtel possède également une réception ouverte 24/24, une salle de sport et une bibliothèque.Toutes ses chambres disposent de la climatisation et d'une télévision par satellite à écran plat. Elles comprennent aussi un plateau de courtoisie ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux.Un petit-déjeuner buffet est servi chaque jour.Vous pourrez rejoindre la basilique Notre-Dame de Fourvière et le musée des beaux-arts de Lyon en moins de 11 minutes en voiture. L'hôtel Greet Hotel Lyon Confluence se trouve par ailleurs à 24 minutes de route d'Eurexpo, à 230 mètres de la gare de Lyon-Perrache et à 31 km de l'aéroport de Lyon Saint-Saint-Exupéry. ",8.0,2996943,24.08
Residence Montempo Lyon Cite Internationale,https://www.booking.com/hotel/fr/residence-hoteliere-temporim-cite-internationale.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from=searchresults#hotelTmpl,Lyon,45.78501661,4.85641569,"La Residence Montempo Lyon Cite Internationale propose un appart'hôtel à proximité du parc de la Tête d'Or, au cœur du quartier du centre des congrès et à 15 minutes de route du centre-ville de Lyon. Elle se trouve au bord du Rhône et possède une terrasse bien exposée offrant une vue sur le parc. Une connexion Wi-Fi est accessible gratuitement dans l’ensemble des locaux.Tous les studios et appartements de la Residence Montempo Lyon Cite Internationale sont climatisés et comprennent une kitchenette entièrement équipée avec un micro-ondes, un lave-vaisselle et un coin repas. Ils disposent également d’une télévision par satellite à écran plat et d’un coffre-fort. Leur salle de bains privative est pourvue d’une douche, de toilettes et d’un sèche-cheveux.La Residence Montempo sert un petit-déjeuner buffet tous les matins. Vous pourrez le prendre dans le coin repas ou sur la terrasse bien exposée.La réception de cet appart’hôtel est ouverte 24h/24. Une salle de billard est également à votre disposition sur place.La Residence Montempo Lyon Cite Internationale se trouve à proximité du musée d'art contemporain et du palais des congrès de Lyon. La gare de Lyon-Part-Dieu est accessible en 10 minutes en bus. ",7.8,2996943,24.08
Residhome Lyon Gerland,https://www.booking.com/hotel/fr/residence-park-avenue.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from=searchresults#hotelTmpl,Lyon,45.7370505,4.83739883,"Le Residhome Lyon Gerland est situé dans le quartier Gerland de Lyon, au pied de la station de métro Jean Jaurès. Il propose des appartements non-fumeurs avec connexion Wi-Fi gratuite.Chaque appartement d’une chambre est équipé d’une salle de bains privative, d’une kitchenette et d’un coin salon avec télévision par satellite.Tous les matins, vous pourrez savourer un petit-déjeuner buffet payant. Une buanderie est également disponible moyennant des frais supplémentaires.Le parc des expositions Halle Tony Garnier ainsi que le stade de Gerland sont placés tous deux à 1,5 km du Residhome Lyon Gerland. L’aéroport de Lyon-Saint-Exupéry est quant à lui situé à 20 km. Lors de votre séjour, vous pourrez aussi profiter d’un parking souterrain privé accessible par un ascenseur, moyennant des frais supplémentaires. ",7.8,2996943,24.08
Novotel Lyon Gerland Musée des Confluences,https://www.booking.com/hotel/fr/novotel-lyon-gerland.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Lyon,45.733195,4.823688,"Situé à Lyon, sur les rives du Rhône, le Novotel Lyon Gerland Musée des Confluences vous accueille à 50 mètres de la salle de concert Halle Tony-Garnier, à 5 minutes à pied du musée des Confluences et à 6 minutes en tramway du centre commercial.L’établissement propose une piscine extérieure avec terrasse et une connexion Wi-Fi gratuite.Présentant une décoration moderne, les chambres du Novotel Lyon Gerland comprennent la climatisation, un minibar ainsi, un coffre-fort, ainsi qu’une télévision à écran plat avec chaînes les Canal+ et beIN Sport gratuites. Toutes les chambres sont dotées d’une bouilloire. Les suites sont également pourvues d’une machine à café Nespresso. Un plateau de courtoisie et une bouteille d’eau gratuite sont fournis.Un petit-déjeuner buffet est servi tous les matins dans le coin repas du café Novotel. Le restaurant de l'hôtel sert une gamme de plats français et donne sur la piscine et le jardin.Par ailleurs, la station de tramway Halle Tony-Garnier, à 5 minutes de marche, dessert directement la gare de Lyon Part-Dieu, ainsi que la gare et la station de métro Perrache. Le Vieux Lyon est à 15 minutes de route de l’hôtel et le stade de Gerland à 1,5 km. L’autoroute A7 se trouve à 2 minutes en voiture. Enfin, un parking privé sécurisé et couvert est accessible sur place, moyennant des frais supplémentaires. ",7.7,2996943,24.08
"Radisson Blu Hotel, Lyon",https://www.booking.com/hotel/fr/radisson-blu-hotel-lyon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=382a4e7f091e0284&srepoch=1659092991&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Lyon,45.76106379,4.85515237,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Radisson Blu Hotel, Lyon ! Connectez-vous pour économiser.Situé à 300 mètres de la gare Part-Dieu, l'établissement Radisson Blu Hotel, Lyon est doté d'un restaurant-bar offrant une vue panoramique sur Lyon depuis le 32ème étage de l'emblématique tour Part-Dieu. Il propose une salle de sport et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Un parking privé est disponible sur place moyennant des frais supplémentaires.Toutes les chambres sont climatisées et offrent une vue panoramique sur Lyon. Elles disposent d'un coin salon avec télévision à écran plat, d'une salle de bains privative et d'un coffre-fort pour ordinateur portable.Un petit-déjeuner buffet est servi chaque matin au Celest Bar & Restaurant. Vous pourrez savourer une cuisine internationale et créative pour le déjeuner ou le dîner. Vous pourrez également accéder à la boutique du restaurant tout au long de la journée.Le centre commercial Part-Dieu est à 100 mètres et la station de métro à 200 mètres. Les autoroutes A6, A7, A42 et A43 sont accessibles en 20 minutes de route depuis l'hôtel. L'aéroport de Lyon-Saint-Exupéry, le plus proche, est à 27 km du Radisson Blu Hotel Lyon. ",8.0,2996943,24.08
